"lt_desc";"year";"date_ref";"sex";"age";"mx";"qx";"ax";"lx";"dx";"Lx";"Sx";"Tx";"ex"
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";46;0.008041;0.008009;0.5;0.787574;0.006307;0.78442;0.99232;22.149927;28.124265
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";47;0.008683;0.008645;0.5;0.781266;0.006754;0.777889;0.991674;21.365507;27.347285
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";48;0.00924;0.009197;0.5;0.774512;0.007124;0.77095;0.99108;20.587618;26.581406
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";49;0.009705;0.009658;0.5;0.767388;0.007411;0.763683;0.990573;19.816668;25.823515
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";50;0.010107;0.010057;0.5;0.759977;0.007643;0.756156;0.990144;19.052985;25.070472
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";51;0.010537;0.010482;0.5;0.752334;0.007886;0.748391;0.989732;18.296829;24.320075
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";52;0.011081;0.01102;0.5;0.744448;0.008204;0.740347;0.989251;17.548438;23.5724
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";53;0.011791;0.011722;0.5;0.736245;0.008631;0.73193;0.988631;16.808091;22.829486
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";54;0.012695;0.012614;0.5;0.727614;0.009178;0.723025;0.987834;16.076161;22.094344
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";55;0.013736;0.013642;0.5;0.718436;0.009801;0.713535;0.986875;15.353136;21.370226
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";56;0.014833;0.014724;0.5;0.708635;0.010434;0.703418;0.985821;14.639601;20.65888
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";57;0.015891;0.015766;0.5;0.698201;0.011008;0.692697;0.984759;13.936183;19.960135
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";58;0.016833;0.016692;0.5;0.687193;0.011471;0.681458;0.983775;13.243486;19.271853
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";59;0.017694;0.017538;0.5;0.675722;0.011851;0.669797;0.982888;12.562029;18.590521
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";60;0.018562;0.018391;0.5;0.663871;0.012209;0.657766;0.982039;11.892232;17.913464
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";61;0.019608;0.019417;0.5;0.651662;0.012654;0.645335;0.9811;11.234465;17.239721
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";62;0.021018;0.0208;0.5;0.639008;0.013291;0.632362;0.979898;10.589131;16.571201
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";63;0.0229;0.022641;0.5;0.625717;0.014167;0.618634;0.97829;9.956768;15.912575
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";64;0.025323;0.025007;0.5;0.61155;0.015293;0.603904;0.97619;9.338134;15.269609
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";65;0.028185;0.027793;0.5;0.596257;0.016572;0.587971;0.973618;8.734231;14.648421
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";66;0.031271;0.030789;0.5;0.579685;0.017848;0.570761;0.97073;8.146259;14.052896
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";67;0.034323;0.033744;0.5;0.561837;0.018959;0.552358;0.967757;7.575498;13.483435
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";68;0.037067;0.036392;0.5;0.542879;0.019757;0.533;0.964955;7.02314;12.936847
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";69;0.039468;0.038704;0.5;0.523122;0.020247;0.512999;0.962473;6.490139;12.406545
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";70;0.041642;0.040793;0.5;0.502875;0.020514;0.492619;0.960272;5.97714;11.885926
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";71;0.043888;0.042946;0.5;0.482362;0.020715;0.472004;0.958153;5.484522;11.370145
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";72;0.046591;0.04553;0.5;0.461646;0.021019;0.451137;0.95579;5.012518;10.857921
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";73;0.049995;0.048775;0.5;0.440627;0.021492;0.429881;0.952885;4.561381;10.352017
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";74;0.054279;0.052845;0.5;0.419136;0.022149;0.408061;0.949241;4.1315;9.857192
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";75;0.059404;0.05769;0.5;0.396986;0.022902;0.385535;0.944798;3.723439;9.379259
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";76;0.065163;0.063107;0.5;0.374084;0.023607;0.362281;0.939682;3.337903;8.922865
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";77;0.071309;0.068854;0.5;0.350477;0.024132;0.338411;0.934113;2.975623;8.490206
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";78;0.077547;0.074653;0.5;0.326345;0.024363;0.314164;0.92835;2.637211;8.081043
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";79;0.08376;0.080394;0.5;0.301983;0.024277;0.289844;0.922588;2.323047;7.692648
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";80;0.089985;0.08611;0.5;0.277705;0.023913;0.265749;0.916868;2.033203;7.321442
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";81;0.096395;0.091962;0.5;0.253792;0.023339;0.242122;0.911095;1.767455;6.964185
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";82;0.103283;0.098211;0.5;0.230453;0.022633;0.219136;0.905064;1.525332;6.618851
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";83;0.110866;0.105043;0.5;0.20782;0.02183;0.196905;0.898549;1.306196;6.285239
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";84;0.119282;0.112568;0.5;0.18599;0.020936;0.175521;0.891403;1.109291;5.964265
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";85;0.128546;0.120783;0.5;0.165053;0.019936;0.155085;0.883569;0.93377;5.657391
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";86;0.138543;0.129568;0.5;0.145117;0.018803;0.135716;0.875107;0.778685;5.365893
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";87;0.149147;0.138797;0.5;0.126315;0.017532;0.117549;0.866138;0.642969;5.090202
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";88;0.160237;0.148352;0.5;0.108783;0.016138;0.100714;0.856782;0.52542;4.829986
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";89;0.171766;0.158181;0.5;0.092645;0.014655;0.085317;0.847127;0.424706;4.584241
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";90;0.183791;0.168323;0.5;0.07799;0.013128;0.071426;0.837183;0.339388;4.351687
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";91;0.196405;0.178842;0.5;0.064863;0.0116;0.059062;0.826901;0.267962;4.131228
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";92;0.209743;0.189834;0.5;0.053262;0.010111;0.048207;0.816201;0.2089;3.922083
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";93;0.223898;0.201356;0.5;0.043151;0.008689;0.038807;0.805009;0.160693;3.723931
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";94;0.238888;0.213399;0.5;0.034463;0.007354;0.030785;0.793297;0.121886;3.536756
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";95;0.254682;0.225914;0.5;0.027108;0.006124;0.024046;0.781091;0.0911;3.360605
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";96;0.271174;0.238796;0.5;0.020984;0.005011;0.018479;0.768465;0.067054;3.195461
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";97;0.288256;0.251944;0.5;0.015973;0.004024;0.013961;0.755521;0.048575;3.041052
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";98;0.305845;0.265278;0.5;0.011949;0.00317;0.010364;0.74235;0.034614;2.896874
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";99;0.323878;0.278739;0.5;0.008779;0.002447;0.007556;0.729021;0.02425;2.762287
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"m";100;0.37928;1;2.636573;0.006332;0.006332;0.016695;0.688436;0.016695;2.636573
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";0;0.079904;0.075538;0.276613;1;0.075538;0.945357;0.945357;61.150938;61.150938
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";1;0.014909;0.014798;0.5;0.924462;0.01368;0.917622;0.970662;60.205581;65.124962
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";2;0.011056;0.010996;0.5;0.910782;0.010015;0.905775;0.987089;59.287959;65.095664
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";3;0.008229;0.008195;0.5;0.900767;0.007382;0.897076;0.990397;58.382184;64.813827
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";4;0.006171;0.006152;0.5;0.893385;0.005496;0.890637;0.992822;57.485108;64.345256
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";5;0.004685;0.004674;0.5;0.887889;0.00415;0.885814;0.994584;56.594471;63.740486
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";6;0.003621;0.003615;0.5;0.883739;0.003195;0.882141;0.995854;55.708657;63.037473
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";7;0.002867;0.002863;0.5;0.880544;0.002521;0.879284;0.99676;54.826516;62.264359
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";8;0.002338;0.002336;0.5;0.878023;0.002051;0.876998;0.9974;53.947232;61.441684
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";9;0.001976;0.001974;0.5;0.875973;0.001729;0.875108;0.997845;53.070234;60.584347
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";10;0.001739;0.001738;0.5;0.874243;0.001519;0.873484;0.998144;52.195126;59.703196
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";11;0.001601;0.0016;0.5;0.872724;0.001396;0.872026;0.998331;51.321642;58.806262
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";12;0.001542;0.001541;0.5;0.871328;0.001342;0.870657;0.99843;50.449616;57.899686
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";13;0.001551;0.00155;0.5;0.869986;0.001348;0.869311;0.998455;49.578959;56.988252
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";14;0.001619;0.001618;0.5;0.868637;0.001405;0.867935;0.998416;48.709648;56.075929
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";15;0.001739;0.001738;0.5;0.867232;0.001507;0.866479;0.998322;47.841713;55.165979
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";16;0.001902;0.0019;0.5;0.865725;0.001645;0.864903;0.998181;46.975234;54.261138
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";17;0.002095;0.002092;0.5;0.86408;0.001808;0.863176;0.998004;46.110332;53.363495
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";18;0.002302;0.002299;0.5;0.862272;0.001982;0.861281;0.997804;45.247156;52.474338
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";19;0.002505;0.002502;0.5;0.86029;0.002152;0.859213;0.9976;44.385875;51.59411
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";20;0.002688;0.002685;0.5;0.858137;0.002304;0.856985;0.997407;43.526661;50.722267
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";21;0.002837;0.002833;0.5;0.855833;0.002424;0.854621;0.997242;42.669676;49.857459
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";22;0.002945;0.00294;0.5;0.853409;0.002509;0.852155;0.997114;41.815055;48.997663
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";23;0.003014;0.003009;0.5;0.8509;0.002561;0.84962;0.997025;40.9629;48.140677
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";24;0.003058;0.003054;0.5;0.848339;0.00259;0.847044;0.996969;40.113281;47.28448
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";25;0.003097;0.003092;0.5;0.845749;0.002615;0.844441;0.996927;39.266237;46.427776
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";26;0.003151;0.003146;0.5;0.843133;0.002653;0.841807;0.996881;38.421795;45.57024
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";27;0.003242;0.003237;0.5;0.840481;0.00272;0.83912;0.996809;37.579988;44.7125
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";28;0.003377;0.003372;0.5;0.83776;0.002825;0.836348;0.996696;36.740868;43.856063
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";29;0.00356;0.003553;0.5;0.834936;0.002967;0.833452;0.996538;35.90452;43.002738
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";30;0.003778;0.003771;0.5;0.831969;0.003137;0.8304;0.996338;35.071068;42.154302
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";31;0.004011;0.004003;0.5;0.828832;0.003318;0.827173;0.996113;34.240667;41.311969
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";32;0.004238;0.004229;0.5;0.825514;0.003491;0.823769;0.995884;33.413495;40.475984
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";33;0.004443;0.004433;0.5;0.822023;0.003644;0.820201;0.995669;32.589726;39.645762
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";34;0.004622;0.004612;0.5;0.818379;0.003774;0.816492;0.995478;31.769525;38.820056
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";35;0.004791;0.004779;0.5;0.814605;0.003893;0.812658;0.995305;30.953033;37.997597
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";36;0.004966;0.004954;0.5;0.810712;0.004016;0.808704;0.995134;30.140375;37.177668
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";37;0.005172;0.005159;0.5;0.806696;0.004161;0.804615;0.994944;29.331671;36.360268
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";38;0.005419;0.005404;0.5;0.802534;0.004337;0.800366;0.994719;28.527056;35.546216
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";39;0.005704;0.005688;0.5;0.798197;0.00454;0.795927;0.994454;27.72669;34.73665
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";40;0.006009;0.005991;0.5;0.793657;0.004755;0.79128;0.994161;26.930763;33.932488
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";41;0.006299;0.00628;0.5;0.788903;0.004954;0.786426;0.993865;26.139483;33.133981
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";42;0.006547;0.006526;0.5;0.783949;0.005116;0.781391;0.993598;25.353058;32.340204
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";43;0.006737;0.006714;0.5;0.778833;0.005229;0.776218;0.99338;24.571667;31.549352
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";44;0.006873;0.006849;0.5;0.773604;0.005299;0.770954;0.993219;23.795449;30.759224
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";45;0.00699;0.006965;0.5;0.768305;0.005351;0.765629;0.993093;23.024494;29.967909
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";46;0.007124;0.007099;0.5;0.762954;0.005416;0.760245;0.992968;22.258865;29.1746
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";47;0.007318;0.007291;0.5;0.757537;0.005523;0.754776;0.992805;21.49862;28.379622
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";48;0.007596;0.007568;0.5;0.752014;0.005691;0.749169;0.992571;20.743844;27.584381
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";49;0.007964;0.007933;0.5;0.746323;0.00592;0.743363;0.992251;19.994675;26.790905
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";50;0.008413;0.008378;0.5;0.740403;0.006203;0.737301;0.991845;19.251312;26.001131
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";51;0.008912;0.008873;0.5;0.7342;0.006514;0.730942;0.991376;18.514011;25.216589
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";52;0.00943;0.009386;0.5;0.727685;0.00683;0.72427;0.990872;17.783069;24.43786
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";53;0.00995;0.009901;0.5;0.720855;0.007137;0.717286;0.990358;17.058799;23.664671
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";54;0.01047;0.010415;0.5;0.713718;0.007434;0.710001;0.989843;16.341512;22.89632
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";55;0.011022;0.010961;0.5;0.706284;0.007742;0.702413;0.989313;15.631511;22.132042
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";56;0.011649;0.011582;0.5;0.698542;0.00809;0.694497;0.98873;14.929098;21.371786
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";57;0.012402;0.012325;0.5;0.690452;0.00851;0.686197;0.988049;14.234601;20.616351
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";58;0.013326;0.013238;0.5;0.681942;0.009027;0.677428;0.987221;13.548404;19.867386
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";59;0.014438;0.014334;0.5;0.672915;0.009646;0.668092;0.986218;12.870975;19.127206
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";60;0.015739;0.015616;0.5;0.663269;0.010358;0.65809;0.985029;12.202884;18.398101
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";61;0.017198;0.017051;0.5;0.652911;0.011133;0.647344;0.983672;11.544794;17.682038
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";62;0.018767;0.018592;0.5;0.641778;0.011932;0.635812;0.982185;10.89745;16.980096
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";63;0.020415;0.020209;0.5;0.629846;0.012729;0.623481;0.980607;10.261638;16.292304
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";64;0.022123;0.021881;0.5;0.617117;0.013503;0.610366;0.978963;9.638157;15.618037
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";65;0.023918;0.023636;0.5;0.603614;0.014267;0.596481;0.977251;9.027791;14.956233
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";66;0.025857;0.025527;0.5;0.589347;0.015044;0.581825;0.97543;8.431311;14.306189
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";67;0.02801;0.027624;0.5;0.574303;0.015864;0.566371;0.973438;7.849486;13.667854
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";68;0.030461;0.030004;0.5;0.558438;0.016756;0.550061;0.971203;7.283115;13.041931
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";69;0.033267;0.032723;0.5;0.541683;0.017725;0.53282;0.968657;6.733054;12.429882
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";70;0.036474;0.035821;0.5;0.523958;0.018769;0.514573;0.965754;6.200234;11.833464
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";71;0.040101;0.039313;0.5;0.505189;0.01986;0.495259;0.962465;5.685661;11.254521
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";72;0.044146;0.043192;0.5;0.485329;0.020962;0.474848;0.958787;5.190402;10.69461
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";73;0.048604;0.047451;0.5;0.464366;0.022035;0.453349;0.954725;4.715554;10.154814
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";74;0.053467;0.052075;0.5;0.442332;0.023034;0.430814;0.950293;4.262205;9.63577
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";75;0.058731;0.057056;0.5;0.419297;0.023923;0.407336;0.945501;3.831391;9.13765
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";76;0.064398;0.062389;0.5;0.395374;0.024667;0.38304;0.940356;3.424055;8.660298
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";77;0.07048;0.06808;0.5;0.370707;0.025238;0.358088;0.934857;3.041015;8.203291
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";78;0.076995;0.07414;0.5;0.345469;0.025613;0.332662;0.928996;2.682927;7.766047
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";79;0.083977;0.080593;0.5;0.319856;0.025778;0.306967;0.922757;2.350265;7.347893
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";80;0.091476;0.087475;0.5;0.294077;0.025725;0.281215;0.91611;2.043299;6.948165
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";81;0.099551;0.094831;0.5;0.268353;0.025448;0.255629;0.909015;1.762083;6.566293
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";82;0.108271;0.102711;0.5;0.242905;0.024949;0.23043;0.901425;1.506455;6.201833
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";83;0.1177;0.111158;0.5;0.217956;0.024228;0.205842;0.893294;1.276024;5.854509
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";84;0.127895;0.120208;0.5;0.193728;0.023288;0.182084;0.884583;1.070182;5.524143
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";85;0.138898;0.129878;0.5;0.170441;0.022136;0.159372;0.875266;0.888098;5.210602
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";86;0.150735;0.140171;0.5;0.148304;0.020788;0.13791;0.865333;0.728726;4.913725
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";87;0.163428;0.151083;0.5;0.127516;0.019265;0.117883;0.854784;0.590816;4.63326
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";88;0.176991;0.162601;0.5;0.108251;0.017602;0.09945;0.843629;0.472932;4.368861
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";89;0.191436;0.174713;0.5;0.090649;0.015838;0.08273;0.831879;0.373482;4.120094
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";90;0.206777;0.187402;0.5;0.074811;0.01402;0.067802;0.81955;0.290752;3.886464
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";91;0.223021;0.200647;0.5;0.060792;0.012198;0.054693;0.80666;0.22295;3.667452
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";92;0.240169;0.21442;0.5;0.048594;0.01042;0.043384;0.793234;0.168258;3.462519
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";93;0.258204;0.228681;0.5;0.038174;0.00873;0.03381;0.779306;0.124873;3.271125
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";94;0.277094;0.243375;0.5;0.029445;0.007166;0.025862;0.76492;0.091064;3.09271
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";95;0.296789;0.258438;0.5;0.022279;0.005758;0.0194;0.750137;0.065202;2.926678
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";96;0.317227;0.273799;0.5;0.016521;0.004523;0.014259;0.735021;0.045802;2.772389
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";97;0.338346;0.289389;0.5;0.011998;0.003472;0.010262;0.719642;0.031543;2.629146
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";98;0.3601;0.305157;0.5;0.008526;0.002602;0.007225;0.704061;0.021282;2.49622
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";99;0.38245;0.321056;0.5;0.005924;0.001902;0.004973;0.688325;0.014057;2.372907
"TABMORT EEVV Censos (con ajuste)";1974;1974.5;"f";100;0.44276;1;2.258559;0.004022;0.004022;0.009084;0.646226;0.009084;2.258559
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";0;0.056091;0.053714;0.211143;1;0.053714;0.957627;0.957627;66.336577;66.336577
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";1;0.009233;0.009191;0.5;0.946286;0.008697;0.941937;0.983616;65.37895;69.09008
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";2;0.006439;0.006418;0.5;0.937589;0.006018;0.93458;0.992189;64.437013;68.726318
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";3;0.004526;0.004516;0.5;0.931571;0.004207;0.929468;0.99453;63.502433;68.167037
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";4;0.003234;0.003229;0.5;0.927364;0.002994;0.925867;0.996126;62.572966;67.473987
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";5;0.002372;0.002369;0.5;0.92437;0.00219;0.923275;0.9972;61.647099;66.690948
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";6;0.001804;0.001803;0.5;0.92218;0.001663;0.921348;0.997914;60.723824;65.848148
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";7;0.001437;0.001436;0.5;0.920517;0.001322;0.919856;0.99838;59.802475;64.966174
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";8;0.001207;0.001206;0.5;0.919195;0.001108;0.918641;0.998679;58.882619;64.058898
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";9;0.001073;0.001072;0.5;0.918087;0.000984;0.917595;0.998861;57.963979;63.135629
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";10;0.001012;0.001011;0.5;0.917102;0.000927;0.916639;0.998958;57.046384;62.202851
"TABMORT EEVV Censos (con ajuste)";1982;1982.5;"f";11;0.001012;0.001012;0.5;0.916175;0.000927;0.915712;0.998989;56.129745;61.265311
